"","date","R","lower","upper"
"88",2020-10-29,1.2070248599006,0.847355070661864,1.70389160590529
"89",2020-10-30,1.22245262208346,0.866121910110148,1.71800548356446
"90",2020-10-31,1.24854341146755,0.892426715535306,1.78428219699161
"91",2020-11-01,1.30683714366439,0.923569888029559,1.80837852571598
"92",2020-11-02,1.32493279547915,0.940043020973318,1.85753428634902
"93",2020-11-03,1.32840909354175,0.940717645480537,1.87953523174075
"94",2020-11-04,1.31839712803701,0.92539315500337,1.85294811274054
"95",2020-11-05,1.27873995944915,0.887281958674067,1.79330873458847
"96",2020-11-06,1.28527407703332,0.91475535293656,1.80034745359513
"97",2020-11-07,1.34954270918859,0.972492863553937,1.90212023691957
"98",2020-11-08,1.42200368707771,1.02253426601615,2.01011758718152
"99",2020-11-09,1.47299454444552,1.03435141318294,2.11643086302262
"100",2020-11-10,1.55357950792092,1.0969004777398,2.18635351766617
"101",2020-11-11,1.56439484914946,1.11469005968968,2.16590344633992
"102",2020-11-12,1.56636627990064,1.10016852012428,2.20111127345918
"103",2020-11-13,1.50160094939537,1.05718442610744,2.13469716986308
"104",2020-11-14,1.49129915948088,1.05616176250947,2.09712059170741
"105",2020-11-15,1.47310995977101,1.0275516688403,2.09353171325147
"106",2020-11-16,1.40641251001489,0.986092904079947,1.96692642904978
"107",2020-11-17,1.37296420815463,0.988626456517406,1.94009155981635
"108",2020-11-18,1.33088839518665,0.931953863847659,1.87295001899656
"109",2020-11-19,1.30243263818942,0.909073283690869,1.81718901975222
"110",2020-11-20,1.26611504233343,0.9028477927014,1.81695428131488
"111",2020-11-21,1.26104695395674,0.884496649610976,1.76900651942571
"112",2020-11-22,1.20593946561863,0.858362279729518,1.6822105787105
"113",2020-11-23,1.12451768975061,0.800004668464715,1.60900238820796
"114",2020-11-24,1.10629073880856,0.777304846639945,1.56627403083584
"115",2020-11-25,1.10990566115712,0.780619308979331,1.5485316450695
"116",2020-11-26,1.12438047240897,0.805492343362048,1.57787552609419
"117",2020-11-27,1.16403106748444,0.816072481718401,1.63779547606113
"118",2020-11-28,1.18810614548819,0.850738255645277,1.64169501357806
"119",2020-11-29,1.2093716044671,0.856333997620566,1.68022684677797
"120",2020-11-30,1.23664356186313,0.869403781652285,1.73043031915932
"121",2020-12-01,1.28180404916086,0.893847408747677,1.76656401154245
"122",2020-12-02,1.26023740748795,0.889827408044212,1.75657433696226
"123",2020-12-03,1.24527873396887,0.866726845252229,1.77265058474774
"124",2020-12-04,1.26162845526522,0.903289367619514,1.75848834675308
"125",2020-12-05,1.29396308302417,0.910811218186599,1.84533731476535
"126",2020-12-06,1.31462123375586,0.926448150120343,1.87446197786619
"127",2020-12-07,1.28302144108189,0.912979131489245,1.85214560792345
"128",2020-12-08,1.28223505269821,0.902947337029618,1.84216863500747
"129",2020-12-09,1.26287623850509,0.862558729601191,1.79972790424669
"130",2020-12-10,1.20980964528946,0.860672350591575,1.66839313683666
"131",2020-12-11,1.14565798535058,0.813730905541713,1.63056377595324
"132",2020-12-12,1.13226410201073,0.802534404372416,1.56182424445376
"133",2020-12-13,1.14105166663057,0.79201921973818,1.60620208561416
"134",2020-12-14,1.17828843690171,0.826227840732823,1.65320767344765
"135",2020-12-15,1.20758927635143,0.84516142267071,1.7208039206376
"136",2020-12-16,1.24900358380112,0.891701427818635,1.73154712880437
"137",2020-12-17,1.26803178014033,0.901482804250727,1.78465576443775
"138",2020-12-18,1.23803936400572,0.881369261114126,1.73258066786842
"139",2020-12-19,1.25368557518456,0.90226581800195,1.7800063884845
"140",2020-12-20,1.21164735587492,0.862392460131385,1.72291973617781
"141",2020-12-21,1.20555339961652,0.859341406420863,1.71090109307735
"142",2020-12-22,1.21853703731915,0.85407464130684,1.72439496793611
"143",2020-12-23,1.22569463048279,0.868403351254013,1.72428600473428
"144",2020-12-24,1.19046222873546,0.846418634303885,1.65780710736286
"145",2020-12-25,1.14746068231785,0.816837784857185,1.59832172033231
"146",2020-12-26,1.14533348221278,0.819126204217713,1.60663082874446
"147",2020-12-27,1.2433168972773,0.880520559403369,1.76631569856835
"148",2020-12-28,1.40176200215258,0.991639244533299,1.98900382566087
"149",2020-12-29,1.45873817762287,1.03236580961577,2.09290557840484
"150",2020-12-30,1.46839853141885,1.04631392801549,2.1017870041711
"151",2020-12-31,1.48621519412694,1.06573903535011,2.04058763268941
"152",2021-01-01,1.53769203187097,1.09582734187567,2.18134983451388
"153",2021-01-02,1.60623032159603,1.15605717189559,2.27197155602609
"154",2021-01-03,1.64378732915198,1.16596351394825,2.25550755282209
"155",2021-01-04,1.57424897732702,1.12594384818615,2.23856901426058
"156",2021-01-05,1.5219377136393,1.0801568802274,2.13676998107541
"157",2021-01-06,1.48972691759545,1.05162453435752,2.0901736924968
"158",2021-01-07,1.5170905295988,1.06421085350732,2.1003615779136
"159",2021-01-08,1.55627228525436,1.10688741170612,2.22263068576602
"160",2021-01-09,1.53354326874849,1.08632059587366,2.1402737512807
"161",2021-01-10,1.44110021470331,1.03367652230885,2.02311612897901
"162",2021-01-11,1.32752649181499,0.948247110886388,1.86908183144141
"163",2021-01-12,1.15672316369169,0.823182651770327,1.6365769717358
"164",2021-01-13,1.07750876664437,0.759678466310406,1.52561635276499
"165",2021-01-14,0.985989547796922,0.709002786880132,1.38908464111371
"166",2021-01-15,0.888193081614721,0.638283496059891,1.2638905851878
"167",2021-01-16,0.845911323080775,0.600618163983029,1.18388218060328
"168",2021-01-17,0.801686270758605,0.580933619737237,1.15416128339982
"169",2021-01-18,0.750608359346104,0.547969026604663,1.03802710501506
"170",2021-01-19,0.733242537092379,0.519322547219883,1.03563909464032
"171",2021-01-20,0.710870879947676,0.50962914591157,1.00693103007362
"172",2021-01-21,0.706769879013549,0.497382885818339,0.982118702251209
"173",2021-01-22,0.662075482663735,0.474772164690433,0.923943773079148
"174",2021-01-23,0.629547717977568,0.44301642450375,0.890926091889049
"175",2021-01-24,0.605634235398813,0.423053796421234,0.852513935852525
"176",2021-01-25,0.584294023112833,0.416158899380746,0.827253525586738
"177",2021-01-26,0.578427093205741,0.409321226021688,0.816406812015627
"178",2021-01-27,0.576643753863801,0.408654951044114,0.80795793968994
"179",2021-01-28,0.580902983978683,0.413909661592355,0.828488423456839
"180",2021-01-29,0.582522338489517,0.414746201510588,0.841781722420282
"181",2021-01-30,0.577531299388793,0.40872754445881,0.811841221744938
"182",2021-01-31,0.577734097583143,0.407690471657285,0.82442704151959
"183",2021-02-01,0.551643507840022,0.38359656269135,0.772146408463491
"184",2021-02-02,0.488806928324284,0.352098316953623,0.705697753961863
"185",2021-02-03,0.50946884239649,0.358528003933966,0.713654827740344
"186",2021-02-04,0.545226543241034,0.387963993123631,0.76820813066816
"187",2021-02-05,0.564263868651046,0.399366073589557,0.797109039287448
"188",2021-02-06,0.574575465864808,0.40428304215423,0.79906908097383
"189",2021-02-07,0.580889514296236,0.411319550238042,0.811464768403121
"190",2021-02-08,0.56593886431543,0.403425584804793,0.803438876759765
"191",2021-02-09,0.558027475328895,0.38903496715217,0.783325906465462
"192",2021-02-10,0.55779863091765,0.398280313890637,0.786719816626463
