"","y","date","lower","upper"
"223",739,2021-03-12,541.975,910
"224",789,2021-03-13,531.975,913.05
"225",674,2021-03-14,518,871.025
"226",594,2021-03-15,512,872
"227",561,2021-03-16,505,858.025
"228",703,2021-03-17,518,881.025
"229",702,2021-03-18,522.975,901.05
"230",764,2021-03-19,538,910.025
"231",775,2021-03-20,536,897
"232",648,2021-03-21,534.975,910.025
"233",712,2021-03-22,569.975,962.05
"234",656,2021-03-23,591,987.025
"235",783,2021-03-24,620,1037
"236",945,2021-03-25,658.975,1089
"237",950,2021-03-26,685,1149.025
"238",1009,2021-03-27,703.95,1170.05
"239",917,2021-03-28,714.975,1219.025
"240",891,2021-03-29,745,1241.15
"241",864,2021-03-30,783.95,1290.025
"242",1025,2021-03-31,812.925,1357.075
"243",1271,2021-04-01,870.95,1463.025
"244",1314,2021-04-02,923.975,1553
"245",1282,2021-04-03,926.95,1535.025
"246",1154,2021-04-04,947.95,1562.05
"247",1252,2021-04-05,988,1653.025
"248",1168,2021-04-06,1029.925,1715.15
"249",1270,2021-04-07,1029.975,1737.025
"250",1609,2021-04-08,1123.9,1906.05
"251",1683,2021-04-09,1187.975,1969.05
"252",1754,2021-04-10,1224.975,2000.025
"253",1535,2021-04-11,1226.975,2037
"254",1599,2021-04-12,1270.975,2106.075
"255",1490,2021-04-13,1257,2058.125
"256",1559,2021-04-14,1192.975,1968.025
"257",1513,2021-04-15,1132.975,1871
"258",1527,2021-04-16,1110.925,1875
"259",1537,2021-04-17,1073,1756.15
"260",1344,2021-04-18,1019,1717
"261",1092,2021-04-19,960.975,1592.125
"262",1136,2021-04-20,952.95,1602.025
"263",1217,2021-04-21,915.975,1526
"264",1248,2021-04-22,888,1469.075
"265",1043,2021-04-23,825,1344
"266",1106,2021-04-24,790.95,1337.125
"267",1014,2021-04-25,783.975,1306.125
"268",889,2021-04-26,775,1279.025
"269",899,2021-04-27,794.975,1328.05
"270",1094,2021-04-28,788.975,1342.025
"271",1042,2021-04-29,779,1317.025
"272",1041,2021-04-30,762,1294.025
"273",1101,2021-05-01,756.975,1283.075
"274",1006,2021-05-02,742,1249.025
"275",798,2021-05-03,697.95,1174
"276",797,2021-05-04,701.975,1181.05
"277",915,2021-05-05,690.95,1155.025
"278",907,2021-05-06,672,1136.05
"279",919,2021-05-07,665.95,1103.05
"280",958,2021-05-08,673,1120.05
"281",960,2021-05-09,663.95,1125
"282",662,2021-05-10,593,1011
"283",660,2021-05-11,586,997.025
"284",745,2021-05-12,575,973.05
"285",781,2021-05-13,571.95,972.025
"286",838,2021-05-14,568.975,964.025
"287",760,2021-05-15,543.95,915
"288",716,2021-05-16,516,887
"289",551,2021-05-17,484.95,824.05
"290",549,2021-05-18,484,815
"291",584,2021-05-19,464.975,785.025
"292",662,2021-05-20,473.975,803.05
"293",752,2021-05-21,457,766.025
"294",505,2021-05-22,388.975,667
"295",477,2021-05-23,367.975,627.025
"296",433,2021-05-24,338,577
"297",346,2021-05-25,304,537
"298",308,2021-05-26,272.975,470.025
"299",436,2021-05-27,292,490.025
"300",419,2021-05-28,284.975,485
"301",410,2021-05-29,273,454.025
"302",315,2021-05-30,241,415
"303",276,2021-05-31,218,381.025
"304",208,2021-06-01,205,357
"305",288,2021-06-02,200.975,348.025
"306",267,2021-06-03,187,337
"307",279,2021-06-04,176,317
"308",228,2021-06-05,160.975,287
"309",178,2021-06-06,148.975,261
"310",193,2021-06-07,141,254
"311",149,2021-06-08,137.975,252
"312",278,2021-06-09,134,242
"313",89,2021-06-10,102,186.025
"314",180,2021-06-11,110,204
"315",182,2021-06-12,112,206
"316",151,2021-06-13,108.975,200.025
"317",123,2021-06-14,98,184
"318",105,2021-06-15,99,181
"319",153,2021-06-16,102,186
"320",161,2021-06-17,102.975,188
"321",127,2021-06-18,92.975,176
"322",160,2021-06-19,93,172
"323",103,2021-06-20,81,151
"324",90,2021-06-21,72.975,137
"325",84,2021-06-22,74,141
"326",127,2021-06-23,73,142
"327",96,2021-06-24,69,134
"328",88,2021-06-25,64.975,124
"329",89,2021-06-26,67,128
"330",90,2021-06-27,78,147.025
"331",254,2021-06-28,101.975,187
"332",71,2021-06-29,84,157
"333",126,2021-06-30,83,160.025
