"","date","R","lower","upper","t_end"
"1",2020-08-10,NA,NA,NA,9
"2",2020-08-11,NA,NA,NA,10
"3",2020-08-12,5.48239980581996,4.56011167422059,6.62384187486443,11
"4",2020-08-13,3.57037546636257,2.97454392765469,4.32481831133604,12
"5",2020-08-14,2.47414714364879,2.07513415411886,3.02222378184111,13
"6",2020-08-15,1.8232572323911,1.54916876063337,2.19371929001896,14
"7",2020-08-16,1.39458003742086,1.1799541472388,1.68415520253044,15
"8",2020-08-17,1.11147249393994,0.948457451819968,1.33448349237695,16
"9",2020-08-18,0.901127942549265,0.758704228554536,1.062793324115,17
"10",2020-08-19,0.768342705476354,0.647633976444132,0.896377605478135,18
"11",2020-08-20,0.700775813904866,0.595027252706631,0.815021435738944,19
"12",2020-08-21,0.666916785872908,0.570182315348893,0.771914117247463,20
"13",2020-08-22,0.657962907219105,0.557256243618241,0.77597505305214,21
"14",2020-08-23,0.667959063930899,0.575273950810607,0.779935311254286,22
"15",2020-08-24,0.695605144338986,0.59912218298362,0.820799438066231,23
"16",2020-08-25,0.747543932801657,0.635289848809572,0.885601433211234,24
"17",2020-08-26,0.830616629754176,0.711234011174122,0.983813429894816,25
"18",2020-08-27,0.913823233767064,0.780438168828993,1.07628894671844,26
"19",2020-08-28,0.979727682265433,0.844134723063264,1.15198001192243,27
"20",2020-08-29,1.05501175378289,0.900629775083456,1.2310411223836,28
"21",2020-08-30,1.14767731769729,0.982651353615245,1.33746807513127,29
"22",2020-08-31,1.25963885764135,1.08774904064098,1.4846636148288,30
"23",2020-09-01,1.38535871922964,1.18089223833251,1.6260691722949,31
"24",2020-09-02,1.48990898931948,1.273841453932,1.73949432506925,32
"25",2020-09-03,1.57683759051227,1.34478319994916,1.82443472724541,33
"26",2020-09-04,1.67068355430978,1.43061816462312,1.95041035399556,34
"27",2020-09-05,1.7662825138744,1.5215102862211,2.06441266837657,35
"28",2020-09-06,1.8520133542235,1.58710936678762,2.14227976165645,36
"29",2020-09-07,1.89855138917472,1.63082844618313,2.20287406739446,37
"30",2020-09-08,1.9114975052228,1.65736493649387,2.20870807004792,38
"31",2020-09-09,1.89225383366558,1.65156871110905,2.16333662266088,39
"32",2020-09-10,1.86332088786617,1.61986184677969,2.12915509291043,40
"33",2020-09-11,1.83062204131657,1.57271463683477,2.08075691912189,41
"34",2020-09-12,1.78192753367046,1.53375808526679,2.04684092788255,42
"35",2020-09-13,1.75860101825285,1.52150871618394,2.0287021929211,43
"36",2020-09-14,1.73414219203365,1.50565711968142,2.01062266630889,44
"37",2020-09-15,1.73237729601008,1.51647185630328,2.0251627122251,45
"38",2020-09-16,1.75642262133762,1.5214970059306,2.05617708268914,46
"39",2020-09-17,1.81229021477878,1.57260405722303,2.0970081869485,47
"40",2020-09-18,1.84371453739895,1.61406379343947,2.12397157278388,48
"41",2020-09-19,1.89553083907388,1.66354086243983,2.15990260312398,49
"42",2020-09-20,1.9620705479773,1.70444430316626,2.22411767218578,50
"43",2020-09-21,2.05330638962823,1.76124852538528,2.32318284495527,51
"44",2020-09-22,2.1036597855465,1.82707691996427,2.42837807274796,52
"45",2020-09-23,2.13180912946864,1.84620419399419,2.46276645572703,53
"46",2020-09-24,2.14816414850114,1.84614988951598,2.44621943731511,54
"47",2020-09-25,2.15532164187445,1.84683711636581,2.45141680560438,55
"48",2020-09-26,2.17510754812909,1.87895394000587,2.51234192757708,56
"49",2020-09-27,2.18600391232539,1.9028311885084,2.52352776503682,57
"50",2020-09-28,2.17821245305432,1.93210095471611,2.50795280969986,58
"51",2020-09-29,2.1557054021573,1.91528913289304,2.4695253182183,59
"52",2020-09-30,2.12186672434564,1.85642668695311,2.45249358260815,60
"53",2020-10-01,2.10288071630491,1.85717870499346,2.45172064348625,61
"54",2020-10-02,2.09601563445544,1.83191696163517,2.41623325149197,62
"55",2020-10-03,2.06750176085632,1.82421964709073,2.35558576242871,63
"56",2020-10-04,2.05092190914825,1.7930226493369,2.31589988469748,64
"57",2020-10-05,2.00780286397617,1.75070746747591,2.27755261036147,65
"58",2020-10-06,1.96953621105762,1.72005148890721,2.24448096020158,66
"59",2020-10-07,1.88134222593135,1.65045640730521,2.15391330954635,67
"60",2020-10-08,1.79721712712532,1.57830418058833,2.05353659478898,68
"61",2020-10-09,1.70401254493528,1.50076894371105,1.9388701689278,69
"62",2020-10-10,1.59450189902367,1.41260521487468,1.82708567500301,70
"63",2020-10-11,1.47715805182792,1.31508670930973,1.69336428976871,71
"64",2020-10-12,1.3561809117343,1.21039910246138,1.56496682523412,72
"65",2020-10-13,1.25304909474357,1.10941235944947,1.43417154788827,73
