"","y","date","lower","upper"
"116",1098,2020-11-25,937.95,1568.075
"117",1465,2020-11-26,1001.825,1649
"118",1270,2020-11-27,996.975,1683
"119",1480,2020-11-28,1018.975,1718.075
"120",1395,2020-11-29,1037,1747.075
"121",1333,2020-11-30,1068.975,1781
"122",1177,2020-12-01,1069.95,1794
"123",1514,2020-12-02,1113,1842.025
"124",1470,2020-12-03,1122.925,1883.025
"125",1345,2020-12-04,1133,1899.025
"126",2031,2020-12-05,1270,2109.1
"127",1691,2020-12-06,1284,2137.1
"128",1577,2020-12-07,1313.975,2163.025
"129",1564,2020-12-08,1330.975,2186.075
"130",1728,2020-12-09,1311.975,2227.25
"131",1842,2020-12-10,1325.925,2246
"132",1713,2020-12-11,1337.975,2250
"133",1897,2020-12-12,1346.975,2274.1
"134",1995,2020-12-13,1434.975,2361.05
"135",1620,2020-12-14,1407.975,2328.025
"136",1741,2020-12-15,1449,2396.05
"137",1897,2020-12-16,1443.975,2379.225
"138",1855,2020-12-17,1416.975,2358.05
"139",1773,2020-12-18,1406,2362.075
"140",2038,2020-12-19,1476.9,2473
"141",2146,2020-12-20,1579,2693.05
"142",2108,2020-12-21,1723,2848
"143",2183,2020-12-22,1752.975,2929.275
"144",2247,2020-12-23,1734.95,2879.15
"145",2349,2020-12-24,1696.925,2773.05
"146",2101,2020-12-25,1630.925,2656.1
"147",2102,2020-12-26,1618.75,2673.025
"148",2137,2020-12-27,1719,2822.05
"149",2265,2020-12-28,1857.925,3071.05
"150",2381,2020-12-29,1969.925,3288.05
"151",2511,2020-12-30,2034.9,3430
"152",2819,2020-12-31,2176,3651.325
"153",3659,2021-01-01,2422.9,4060.1
"154",3660,2021-01-02,2513.925,4132.625
"155",3695,2021-01-03,2520.95,4099.05
"156",2546,2021-01-04,2295.925,3839.1
"157",2508,2021-01-05,2143.925,3645.05
"158",2641,2021-01-06,2059.925,3418.025
"159",2519,2021-01-07,1981.925,3292
"160",2588,2021-01-08,1976.875,3302.1
"161",3127,2021-01-09,1999.95,3339.175
"162",2588,2021-01-10,1903.975,3130.025
"163",1869,2021-01-11,1719.975,2843.125
"164",1934,2021-01-12,1666.975,2740.175
"165",2071,2021-01-13,1592.9,2688.075
"166",2132,2021-01-14,1564.95,2598.05
"167",1918,2021-01-15,1486.975,2462.325
"168",2225,2021-01-16,1463.975,2428.025
"169",1743,2021-01-17,1371.95,2291.05
"170",1634,2021-01-18,1336,2219.275
"171",1387,2021-01-19,1249.975,2090.05
"172",1502,2021-01-20,1198.95,1985.025
"173",1624,2021-01-21,1189.975,1972.025
"174",1631,2021-01-22,1202,1974
"175",1685,2021-01-23,1147,1910.025
"176",1456,2021-01-24,1095.775,1844.05
"177",1203,2021-01-25,1051.975,1746.075
"178",1167,2021-01-26,1026,1708.025
"179",1328,2021-01-27,1003.925,1685.05
"180",1368,2021-01-28,989.975,1648.05
"181",1295,2021-01-29,966,1612
"182",1367,2021-01-30,934.975,1567.05
"183",1223,2021-01-31,900.975,1492.075
"184",890,2021-02-01,835,1394
"185",1053,2021-02-02,849.95,1436
"186",1052,2021-02-03,835.975,1371.025
"187",1094,2021-02-04,818.975,1375
"188",1101,2021-02-05,818.975,1362.025
"189",1204,2021-02-06,812.975,1364.05
"190",1081,2021-02-07,800,1321.025
"191",853,2021-02-08,755.975,1262.025
"192",826,2021-02-09,747.975,1246.05
"193",988,2021-02-10,754,1273.025
"194",1122,2021-02-11,764,1275.025
"195",984,2021-02-12,722.975,1234.025
"196",1049,2021-02-13,708,1188
"197",910,2021-02-14,679,1147.1
"198",728,2021-02-15,644,1060.05
"199",669,2021-02-16,614.925,1038.025
"200",800,2021-02-17,619,1040
"201",900,2021-02-18,619.975,1038
"202",800,2021-02-19,583.975,993.05
"203",769,2021-02-20,566.975,952.025
"204",666,2021-02-21,563.975,957
"205",805,2021-02-22,625.975,1045.05
"206",739,2021-02-23,622,1048.05
"207",806,2021-02-24,618,1034.025
"208",858,2021-02-25,613.975,1027.025
"209",815,2021-02-26,609,1007
"210",858,2021-02-27,590,995
"211",737,2021-02-28,561,958.025
"212",613,2021-03-01,535.95,897.05
"213",588,2021-03-02,537.925,880
"214",729,2021-03-03,533,915.025
"215",707,2021-03-04,542,908
"216",798,2021-03-05,548,925.099999999999
"217",749,2021-03-06,533.975,894.075
"218",707,2021-03-07,531.975,886
"219",579,2021-03-08,529.95,883.025
"220",650,2021-03-09,554.975,925
"221",792,2021-03-10,569.975,945
"222",738,2021-03-11,553,933.025
"223",739,2021-03-12,530.95,906
"224",789,2021-03-13,533,902
"225",674,2021-03-14,521,881
"226",594,2021-03-15,516.975,870.025
"227",561,2021-03-16,504,859
"228",703,2021-03-17,517,876.05
"229",702,2021-03-18,526,885
"230",764,2021-03-19,541.975,911.025
"231",775,2021-03-20,540.975,908.025
"232",648,2021-03-21,535.95,910
"233",712,2021-03-22,569,972.025
"234",656,2021-03-23,596.975,1003
"235",783,2021-03-24,619,1045
"236",945,2021-03-25,670,1102.025
"237",950,2021-03-26,682.975,1157.025
"238",1009,2021-03-27,697.975,1165.1
"239",917,2021-03-28,716,1199
"240",891,2021-03-29,739,1252
"241",864,2021-03-30,774.95,1298
"242",1025,2021-03-31,803,1367
"243",1271,2021-04-01,889,1480.025
"244",1314,2021-04-02,920.975,1531.125
"245",1282,2021-04-03,925.975,1527.05
"246",1154,2021-04-04,937,1568.05
"247",1252,2021-04-05,1008.975,1668.025
"248",1168,2021-04-06,1025,1698.05
"249",1270,2021-04-07,1049.975,1745.025
"250",1609,2021-04-08,1139.975,1893.075
"251",1683,2021-04-09,1191.925,1963.075
"252",1754,2021-04-10,1209.975,2002.1
"253",1535,2021-04-11,1217.975,2027.025
"254",1599,2021-04-12,1279.95,2113.025
"255",1490,2021-04-13,1247.975,2087.025
"256",1559,2021-04-14,1191,1995.025
"257",1513,2021-04-15,1136,1905.025
"258",1527,2021-04-16,1096.975,1844.075
"259",1537,2021-04-17,1056.975,1753.025
"260",1344,2021-04-18,1024.925,1715
"261",1092,2021-04-19,969.925,1616.1
"262",1136,2021-04-20,967,1607
"263",1217,2021-04-21,925.925,1549.025
"264",1248,2021-04-22,879,1479.05
"265",1043,2021-04-23,812.95,1347.025
"266",1106,2021-04-24,789.95,1324
"267",1014,2021-04-25,778,1323
"268",889,2021-04-26,777,1305
"269",899,2021-04-27,786.975,1336.05
"270",1094,2021-04-28,796.975,1320.05
"271",1042,2021-04-29,775,1312.05
"272",1041,2021-04-30,768,1285.025
"273",1101,2021-05-01,751,1264.025
"274",1006,2021-05-02,742,1251
"275",798,2021-05-03,715,1180
"276",797,2021-05-04,705.95,1184.05
"277",915,2021-05-05,689.975,1153
"278",907,2021-05-06,684.975,1131.1
"279",919,2021-05-07,666.95,1118.025
"280",958,2021-05-08,657,1118
"281",960,2021-05-09,663.95,1118
"282",662,2021-05-10,598.95,1011.025
"283",660,2021-05-11,583,986
"284",745,2021-05-12,568.975,980.05
"285",781,2021-05-13,576,968.099999999999
"286",838,2021-05-14,565.95,952.05
"287",760,2021-05-15,537,913.025
"288",716,2021-05-16,527,905.025
"289",551,2021-05-17,484,814.025
"290",549,2021-05-18,476,815.025
"291",584,2021-05-19,459,782
"292",662,2021-05-20,472,785.025
"293",752,2021-05-21,458.975,776.025
"294",505,2021-05-22,390,672
"295",477,2021-05-23,366.975,624
"296",433,2021-05-24,332,577
"297",346,2021-05-25,306,527
"298",308,2021-05-26,271,475
"299",436,2021-05-27,289,502.025
"300",419,2021-05-28,284,482
"301",410,2021-05-29,273,459.025
"302",315,2021-05-30,245.975,419.025
"303",276,2021-05-31,222.975,387
"304",208,2021-06-01,203,359.025
"305",288,2021-06-02,198,346.025
"306",267,2021-06-03,192.975,333.025
"307",279,2021-06-04,177,315
"308",228,2021-06-05,159.975,287
"309",178,2021-06-06,148,259
"310",193,2021-06-07,143.975,256
"311",149,2021-06-08,139,249
"312",278,2021-06-09,134,242
"313",89,2021-06-10,103,187.025
"314",180,2021-06-11,111,206
"315",182,2021-06-12,113,206
"316",151,2021-06-13,110,201
"317",123,2021-06-14,101,183
"318",105,2021-06-15,99.975,184
"319",153,2021-06-16,100.975,185
"320",161,2021-06-17,102,186
"321",127,2021-06-18,93,176
"322",160,2021-06-19,91,171
"323",103,2021-06-20,80,151
"324",90,2021-06-21,74,138
"325",84,2021-06-22,74,140
"326",127,2021-06-23,74,140
"327",96,2021-06-24,68,131
"328",88,2021-06-25,65,123.025
"329",89,2021-06-26,67,129
"330",90,2021-06-27,78,147
"331",254,2021-06-28,102,185
"332",71,2021-06-29,84,157
"333",126,2021-06-30,80,156
