"","date","R","lower","upper"
"224",2021-03-21,1.33066909902333,1.13764652688955,1.55737709904013
"225",2021-03-22,1.33940283058707,1.143348485049,1.57161244926708
"226",2021-03-23,1.35839109454642,1.14988593114225,1.59219632694674
"227",2021-03-24,1.37043089221367,1.1651211762119,1.59735750815845
"228",2021-03-25,1.39180844167642,1.19547238096637,1.61421703155472
"229",2021-03-26,1.41703568830596,1.21259562716634,1.65343281149839
"230",2021-03-27,1.44380104817871,1.24089207521349,1.67865212150257
"231",2021-03-28,1.46959045488131,1.26322036396129,1.70651659503557
"232",2021-03-29,1.49473835589105,1.28370486934015,1.75567280651576
"233",2021-03-30,1.5203079231784,1.30131144811088,1.78509139248948
"234",2021-03-31,1.54604260886068,1.31653109784647,1.82256032134347
"235",2021-04-01,1.56831314741095,1.33072079462201,1.83987740073948
"236",2021-04-02,1.57506382705195,1.3424364410611,1.84923072766581
"237",2021-04-03,1.59034375943927,1.35547837737712,1.86626506857826
"238",2021-04-04,1.59613194598218,1.35812238887676,1.87339026686156
"239",2021-04-05,1.6107350531783,1.37931058167774,1.89315937730423
"240",2021-04-06,1.63913324084419,1.40456102067108,1.9290586293795
"241",2021-04-07,1.66457795496275,1.4159589110507,1.94229140386638
"242",2021-04-08,1.67617339557096,1.42112226785491,1.95644430743644
"243",2021-04-09,1.70064984711333,1.44236974133943,1.97588433063472
"244",2021-04-10,1.71643018804824,1.46414078505267,2.00143475022218
"245",2021-04-11,1.73048600521481,1.46763550880967,2.00585151737115
"246",2021-04-12,1.73658683480612,1.4832376551746,2.03361622720681
"247",2021-04-13,1.73158880443297,1.47466922764687,2.02376899617714
"248",2021-04-14,1.71110398056802,1.46148300731481,1.99286422629588
"249",2021-04-15,1.68523673481545,1.42655616313967,1.96408045962812
"250",2021-04-16,1.65450609613255,1.40251932215906,1.92527927338405
"251",2021-04-17,1.60487014468197,1.36111212602739,1.86906140499833
"252",2021-04-18,1.55465238050354,1.32234261384655,1.79956587788955
"253",2021-04-19,1.49028877583588,1.27324039720003,1.74134244801021
"254",2021-04-20,1.42013255335499,1.21101055577951,1.67097066058265
"255",2021-04-21,1.35429092258575,1.15561071846917,1.60544781433654
"256",2021-04-22,1.28730784419049,1.09423319634483,1.51789817233927
"257",2021-04-23,1.22407732270749,1.03692147347949,1.43691691027503
"258",2021-04-24,1.17015037665889,0.98838804054292,1.36939387753155
"259",2021-04-25,1.12038505257601,0.947890429014493,1.31226939868651
"260",2021-04-26,1.06804855813447,0.903069027489748,1.25031122868937
"261",2021-04-27,1.02462572481815,0.8687695648872,1.20563935872286
"262",2021-04-28,0.993041573194311,0.844011087324505,1.16091864431354
"263",2021-04-29,0.966544339695185,0.826970516498102,1.13169823224966
"264",2021-04-30,0.944558865589104,0.804392827634872,1.09951204178247
"265",2021-05-01,0.917212046617925,0.783405201850228,1.07474326737327
"266",2021-05-02,0.895126696609515,0.766254376907592,1.0519188322778
"267",2021-05-03,0.87475423931815,0.749851348838328,1.02705479331798
"268",2021-05-04,0.857489346612347,0.732594841245048,1.00786081209848
"269",2021-05-05,0.841128681596215,0.719142966324746,0.989002668451714
"270",2021-05-06,0.821503958787803,0.69925254006492,0.964567374612146
"271",2021-05-07,0.800297517515765,0.682304508929487,0.937317122523623
"272",2021-05-08,0.783747304939897,0.663548738072722,0.918155956456925
"273",2021-05-09,0.769066897976166,0.653129561622355,0.90361910760043
"274",2021-05-10,0.753579978049022,0.644752565746467,0.885716877777903
"275",2021-05-11,0.739135032886525,0.631518586037517,0.863771648506697
"276",2021-05-12,0.726770222801791,0.621974063670233,0.850740113355201
"277",2021-05-13,0.71457283328326,0.612355128138511,0.836231256446905
"278",2021-05-14,0.701828547640451,0.602143334501174,0.814690084573011
"279",2021-05-15,0.692019552001299,0.591390030336386,0.805725630634755
"280",2021-05-16,0.680071787155797,0.583249074508131,0.788919518691775
"281",2021-05-17,0.665799672116814,0.570153286501281,0.781009430468068
"282",2021-05-18,0.655814194768307,0.558991448887391,0.760676325446002
"283",2021-05-19,0.647646189211021,0.553928129806321,0.750459419239996
"284",2021-05-20,0.636455868358858,0.545135063994389,0.73932274273521
"285",2021-05-21,0.623529397302932,0.531226308188561,0.728210025505358
"286",2021-05-22,0.608337282362091,0.516604329466287,0.712458586483513
"287",2021-05-23,0.589143100149653,0.501992150809478,0.687454511632399
"288",2021-05-24,0.564601690093817,0.482347696013852,0.660381860997034
"289",2021-05-25,0.549189851525578,0.470653817287198,0.644323575934542
"290",2021-05-26,0.536037170918985,0.455564828035595,0.625089788265748
"291",2021-05-27,0.515991551402785,0.441125050058285,0.603492167414234
"292",2021-05-28,0.497521222099714,0.42564785053612,0.58396767284664
"293",2021-05-29,0.483461109886768,0.412858647753154,0.567088659686554
"294",2021-05-30,0.471872428919931,0.401791037044299,0.553852388396119
"295",2021-05-31,0.467392825770335,0.398167473440599,0.550112497450893
"296",2021-06-01,0.473156336973162,0.40533489416752,0.555844593234285
"297",2021-06-02,0.467320259609472,0.400305743970799,0.549190474954008
"298",2021-06-03,0.466608366830847,0.39928326649996,0.548452235396552
"299",2021-06-04,0.464986988141041,0.39777388340561,0.541409659622599
"300",2021-06-05,0.458424454327735,0.392963592797584,0.535321581862412
"301",2021-06-06,0.45256883177141,0.388805275972106,0.530408291442225
